,Gross Profit,Total Revenue,Business Revenue,Cost of Revenue,Cost of Goods and Services,Operating Income/Expenses,"Selling, General and Administrative Expenses",Staff Costs,Wages and Salaries,General and Administrative Expenses,"Legal, Accounting, Auditing and Consulting Fee",Other Professional Accounting and Consulting Fees,Selling and Marketing Expenses,Research and Development Expenses,"Depreciation, Amortization and Depletion",Depreciation and Amortization,Depreciation,Taxes Other Than Income Taxes,"Other Income/Expense, Operating","Other Income, Operating",Total Operating Profit/Loss,"Non-Operating Income/Expense, Total",Total Net Finance Income/Expense,Net Interest Income/Expense,Interest Expense Net of Capitalized Interest,Gross Interest,Interest Income,Other Finance Income/Expenses,Other Finance Expenses,Net Investment Income,Fair Value or Unrealized Gain/Loss on Financial Assets,"Income from Associates, JointVentures and Other Participating Interests",Gain/Loss on Foreign Currency Exchange,Other Investment Income,Irregular Income/Expense,Fixed Asset Disposals,Impairment/Write Off/Write Down of Capital Assets,Write Off/Write Down of Other Assets,"Other Income/Expense, Non-Operating",Pretax Income,Provision for Income Tax,Net Income before Extraordinary Items and Discontinued Operations,Net Income after Extraordinary Items and Discontinued Operations,Non-Controlling/Minority Interests,Net Income after Non-Controlling/Minority Interests,Net Income Available to Common Stockholders,Income Statement Supplemental Section,Reported Normalized and Operating Income/Expense Supplemental Section,"Total Revenue as Reported, Supplemental",Reported Total Operating Profit/Loss,Reported Normalized Income,Basic EPS,Basic EPS from Continuing Operations,Diluted EPS,Diluted EPS from Continuing Operations,Basic Weighted Average Shares Outstanding,Diluted Weighted Average Shares Outstanding,Reported Normalized Basic EPS,Reported Normalized Diluted EPS,Total Dividend Per Share,Regular Dividend Per Share Calc,Basic EPS.1,Diluted EPS.1,Basic WASO,Diluted WASO
Buyback Yield %,0.0282324141653731,0.07756064834719015,0.10716980391220014,0.011042400938397,-0.012384323247637313,-0.018480704146790386,-0.0462825103775977,0.03220803819542892,0.08866237622942764,-0.045239112176137394,-0.033978058838339445,-0.032033730905599356,-0.03996748866478917,-0.026280585357422344,-0.026645600483249193,-0.0276932390930013,-0.02752242063377613,-0.050394582904371134,-0.0298954507735156,-0.03156697681817073,0.022672966282077572,-0.03700758122774488,0.005934932156107474,-0.003580888941651571,-0.04335175872511465,0.012247726100873765,0.002414142384963225,-0.03060219391296095,-0.03016834446881878,-0.034453756051618135,-0.005623740369893837,-0.031219358214079694,-0.03239806056303602,-0.008420880375786356,0.07777975511571354,-0.00749648983522247,-0.03218092561831897,-0.025195772316099433,-0.032659637816589336,0.06759268138158989,0.026036870316779547,0.023164477755735696,0.023686266369766725,-0.020407587809093422,0.02319737578129245,0.027300955691351842,-0.006675245590830499,-0.007254394647401955,0.053684470478341156,0.033468535120795104,-0.02543684392664334,0.029830238793241728,0.0022980145921498545,0.033395683476470726,0.0028558199089712246,-0.033113058736719846,-0.04860032925759174,0.00030427980740010355,-0.03092370614940762,0.07166073239651742,0.024688759317765405,0.03408557455205749,0.03322967719599567,-0.04272343176460459,-0.04060264151617223
YoY Rev. per Sh. Growth,-0.0060903564460839475,0.024513670396406194,0.03230579667738515,0.1344494765915583,0.1071067396433276,0.09804636802885294,0.016723883670535164,-0.004669955995740965,0.0012251980103500787,0.008612882611539679,-0.020405871863665027,-0.0033516279912946577,0.0026228597260216685,-0.020854797957210354,0.028807685410157602,0.04122383536639097,0.03420473015596407,0.0006495873825062715,0.03740468230265237,0.04830226014455113,0.02050527893692651,0.01600042551351709,0.042670439974299375,0.04615102695402709,0.01791234122820362,0.019078283679829475,0.036141204713409425,0.021515470891530664,0.018963289845039553,0.013424899309170672,0.04803009977707342,-0.0015536943307994746,0.04307271984019281,0.038411767301798246,0.01116508453536017,0.013599109124087497,0.005546465917971286,0.024145036070321778,0.011548827199892168,-0.011636525187045613,0.006108143574940208,0.00664592274494856,0.007726429916344032,0.02653721187028682,0.0013881715214538112,-0.004927039446072143,-0.010951990034336596,0.026041645526951034,0.019781135537079907,0.003616825488915314,-0.0012471248200062327,0.015793205443729075,0.05118257898142361,0.014070596207015415,0.05180987552063491,0.0232017203470367,0.022017567633011655,0.03381955349588947,0.0377948565101434,0.08137665678833916,0.08016169018491999,0.015368566993743595,0.014253204662984612,-0.008761287064165636,0.005451278506146722
YoY EPS Growth,0.020368547222524607,-0.016221652475499785,-0.0015941676316031288,0.00272877736233798,0.0044890013794717225,0.06368723510452441,-0.027517468799015163,-0.026361968112780014,-0.014989152742481191,-0.01984585576533722,-0.04167520362070256,-0.031252546921682445,-0.018188753547701237,-0.009551141769190873,0.011203614294472749,0.01696582372621116,0.023889587054087728,-0.001769180631166147,-0.014000180407484132,-0.014668541767245729,-0.01459423192076523,-0.03477080773141593,-0.020699555333853877,-0.015433543945384194,-0.040470601288143934,0.025298015843783602,-0.01593969640072693,-0.01089609473116505,-0.005994092611651233,-0.02152056663478375,0.0031923765169290506,-0.024389971958657553,-0.0007219589367343819,-0.011354996501943066,-0.018035875025212943,0.0138571163711727,-0.027703951760154957,-0.007127181007048596,-0.014363697717338433,-0.01744693578904217,-0.015453645432513562,-0.03125641878469405,-0.032202830946658295,-0.016758594766469816,-0.03178254694539206,-0.028104606947536068,-0.023236119903409284,-0.013384505691478348,-0.013313897321425088,-0.016031928229006474,0.03060456004147463,0.14500773545880355,0.05872820177839074,0.07206062376860822,0.07549180348147506,0.0032675324208563694,-0.004928177316146193,0.07601602207875353,0.07699946852017951,0.03514577897934106,0.046435918743496826,0.08901797953246092,0.08341515395980717,-0.018025043759205925,-0.015034184975089803
YoY EBITDA Growth,0.004156971217903608,-0.020916338200590676,-0.007829427741589935,-0.0012758440454526897,0.004933358120475535,0.07599169734085326,-0.01719530645010335,-0.02275628964534776,-0.017122474550903405,-0.021488661345240558,-0.03476077788353339,-0.031087500259682346,-0.007979477386498362,-0.009977294656434672,0.0034067086390668863,0.007806528372136092,0.010226727511199409,-0.005694593574726634,-0.02201002805040624,-0.020531992448238112,-0.015719311261873217,-0.032896310327861444,-0.012654191539164862,-0.006830251858620061,-0.030590429990939905,0.014837656224630904,-0.04556694554622543,-0.019700391381198088,-0.017751196811798556,0.006484878491891289,0.004937226667757262,-0.02905988223332844,-0.0010597368833023181,-0.013773995404910363,-0.022210971029626873,0.001046914811794267,-0.029947122037019026,-0.005450061418237828,-0.02779870263192314,-0.026866816679261017,-0.01742008443505933,-0.02024421502766012,-0.01957606257069438,-0.013918279501241098,-0.028834000202596667,-0.03045705171149555,-0.02356773020544522,-0.0231791851477096,-0.020959153007434266,-0.016511994323734628,0.007039653203784649,0.04755438457933203,0.049832791146101466,0.046398143893155205,0.048238539254714205,-0.020836334978188913,-0.03194549346250536,0.04720876499130522,0.04545048737625562,0.026998049594463554,0.04116792965910266,0.048562952338263965,0.048050924993303816,-0.008676245260386815,-0.015205323457607361
5-Year EBITDA Growth Rate,-0.030020144176113962,-0.011145559865087563,-0.01365332700882988,0.1010994487640048,0.09677413073650525,0.07690717938280678,0.09517284611895852,-0.012446952432428937,5.3360012814186036e-05,0.013319639591773659,-0.005035689856134903,0.0061953641824216525,0.0784692757350211,-0.0037657526832542334,0.01403175228237978,0.019455688725038306,0.008596027340673386,-0.003080129736386143,0.005068790513293642,0.009432167910111505,0.015993800012005264,-0.0049514618120724,-0.00039840330022982004,0.01901357984242271,0.009726538472238347,0.008896750648952529,0.01738082681338464,0.008543676837624766,0.00841591270721617,-0.006260997603571069,0.042190895280796496,0.0004083911013756476,0.014239964609183302,0.01697673063445574,0.011923310871596446,0.0009057556904050277,-0.002990643815703167,-0.011017918105122631,0.008737249009804743,-0.007596958308853723,0.002883577010050856,0.010826045496386614,0.014514292719645104,-0.010167480377676216,0.011171587340016203,-0.0021790561732433554,-0.0006016720469539654,-0.006190844068107542,-0.006398567208512174,0.003752975633957563,-0.006179610801974237,-0.00458207787014479,0.01856931291026627,-0.0015122209533834819,0.022322197072328052,0.0062771099883795175,0.0037767208789878074,0.02191250357047032,0.024723236394677876,0.022856521209945437,0.019643930730024406,-0.002499003920923317,0.026158770764149058,-0.015688947439883718,-0.021538371690276205
Shares Outstanding (Basic Average),-0.009421416517577594,0.0041893595946903735,0.01006162640353699,0.036563602257227476,0.052004117599581026,0.06108839098519696,0.05244444250663466,0.006165876992675474,0.024323709783226802,0.04805393473543323,0.01783933432521661,0.018329424964553483,0.06587272348988128,0.009236685078973968,0.01468382153956695,0.018778213306647824,-0.004327692148591122,0.03813626529448684,0.012548335099761838,0.016059395868109443,0.05584959364528974,0.03220496249506837,-0.009374168258066962,-0.006895970192682574,-0.0031784620754439093,0.0714280372415518,0.02872600758926504,-0.0012457430962100492,-0.0017217844771561007,0.013301422551190507,0.016608281901671615,0.025340669707578676,0.030056873210912143,-0.01206278958859923,0.03319314580185999,0.017708839465484502,-0.0010051159985614722,0.029956148212577034,0.012562820819455416,0.02529366723218318,0.03290669630910908,0.03609650736077621,0.03051548166909278,0.0029785162527441334,0.040453746207806854,0.1010205923883948,-0.0031675103789572737,0.002077153621628091,0.009787062818664503,0.04958287537653222,0.011984082096178168,0.03350128944078675,0.06680432097158885,-0.0013615490185367456,0.049779259800842246,0.5349307718015814,0.26668754341241646,0.0675573106430959,0.03988736062892164,0.114174173551611,0.11547385608201471,0.03757876921288576,0.002702790038333788,0.0037182630358860024,-0.014621304210032347
Shares Outstanding (EOP),0.030611287487418135,0.037034591440605016,0.042415291369140504,0.011619572697475601,0.020871151998373118,0.05935142289179522,0.03462319362645373,0.025157614043005785,0.03641384451320781,0.038331289353628,0.02743488710625163,0.02528371630132777,0.059979209317541526,0.018299331501712552,0.02661730958518837,0.022820787370406402,0.020784793853926675,0.0738789885542141,0.011922410790518912,0.018165113220859414,0.05501883092030199,0.026588951826975,0.01382488588521607,0.030970361764764316,0.025973146290893052,0.025537599276122397,0.027073902885980293,0.018490913015136046,0.020987982895736945,0.02145885322227803,0.012841878743788138,0.03131310408953592,0.0323302092996949,0.010883913146649443,0.04287941442611242,0.04183783152116048,0.022199073578428624,0.03342849083640803,0.01618569003135422,0.03479402758885371,0.03798409016208807,0.038907839609968305,0.0392661106304881,0.055085386311382864,0.052568142610745376,0.11296099945257594,0.04344424045430925,0.03957418217116914,0.03651024951638049,0.04636515462890625,0.02405522242040878,0.00011952884928936045,0.038611354437753126,0.009257429062796772,0.038514452449204144,0.11758636958251079,0.12344395129376279,0.03331887863964663,0.03582647885197138,0.0875770042076059,0.04444676982387708,0.0022861501920794004,0.02277291232111752,0.00646098265811461,0.02207352566084146
Beta,-0.007828056992751466,-0.018772989565305764,-0.05520621690923016,-0.09089785658356356,-0.09061876693755226,-0.11935536194186674,0.01852889724450992,-0.048348135435265324,-0.05830821686274892,-0.08234145074301502,-0.02263755605081235,-0.024273509571989232,0.017065566264843377,0.0005100284786557453,0.017353896180719593,0.015319711666065754,0.02735018460857921,-0.08053533480133146,-0.018871796105878462,-0.01840480436763842,-0.07240520823846379,-0.02408616913273507,0.004941263633658991,0.004497842387256146,0.0022839348981973434,0.00195865889538351,-0.017547969135456767,-0.023148665731812318,-0.008312705951106152,-0.012742235272389301,-0.03769472366605101,-0.017634030439894845,-0.010840211884014489,-0.022922792221556215,-0.0833598498236797,0.0211878059616364,0.006867705969357661,-0.013249836638049605,-0.023224801982001934,-0.04635355075067362,-0.07334404732397831,-0.07696125105230409,-0.07638150341852051,-0.02427905447069838,-0.07437459996280803,-0.07627703934684711,0.02103551927556607,0.007177311866422665,-0.03961094482695329,-0.08732463475861688,-0.06427882210485558,0.005734246744451525,-0.0037274084553331824,0.007423021990695022,-0.005104874389180606,0.00893453695561916,0.007036339522912891,-0.0027002746275789436,-0.0027002746275789436,-0.014530422754261113,-0.0012899380584368422,-0.005233878573045506,-0.0040081222212606325,0.010754837026971656,0.01654436872387483
Filing Date,-0.045046372249215795,-0.03723881339264265,-0.04241693247753454,0.04973159121334217,0.04462234609859393,0.04639881077303066,0.03971597595022786,0.035305103197721455,0.031018744750122427,0.0453835231851909,0.010851621578271693,0.023434954323146028,0.037645745187923664,0.024469106987864024,-0.027447112758503065,-0.02196434895866513,-0.03269766407333596,0.03904389958174078,-0.06647974926664504,-0.06369606989553009,-0.01835551091719835,-0.07228668708226402,-0.08729523705258635,-0.07486687215973248,0.014166978345928102,0.01609133353882731,-0.029209324384031895,0.005544694997820881,0.007396027081431578,-0.08201785478710891,0.012085598006365987,-0.026045441585438124,-0.04267513474931141,-0.11365130931499018,0.025250391486770787,-0.01838452924486797,0.005887610069391551,0.01682635168073568,0.01152777780854379,-0.010351398780520433,0.047091062601849386,-0.026872308481701346,-0.03808326015194934,-0.06659264230663134,-0.036405287554266925,-0.036180879250658285,-0.022105548107069755,-0.026317211884285496,-0.05227199946179804,-0.04458936156399664,0.012392553065425284,-0.0368747042410702,-0.04372987034335702,-0.06543548120128835,-0.06681781238146255,-0.07202384691713058,-0.06709881030030425,0.03435779594000891,0.01614164677938401,0.01328044183462372,0.019322315215358883,-0.029177179587280982,-0.06262642684136463,-0.06447468244453156,-0.07367844708413357
Restated Filing Date,-0.06581952512006278,-0.04785319794289399,-0.0514884234114449,0.02801438617523113,0.01947683080242969,0.023183824205299054,0.032910160061727096,0.01512441427004754,0.0165699565925439,0.060007063173757064,0.0036094092906508706,0.0037383676081449305,0.010095616972394798,0.020809928515404957,-0.02050290518309046,-0.014743444872619034,-0.017734061882321003,0.022706378892704247,-0.09276890458797983,-0.09280621039323833,-0.02624941224025314,-0.05562854701181474,-0.08774059516276585,-0.09019639728353326,0.021266686387101594,0.011494246508033256,-0.04202937155901262,-0.010644487088614069,0.00077674420399484,-0.0834180241074097,0.012111310316979422,-0.03024154540623938,-0.05912849439931365,-0.11442039193884217,0.036164175800681306,-0.03206492527694383,0.012944055759076957,0.015806142264188687,-2.8178497487218752e-05,-0.001483899775475873,0.05852547544989133,-0.023152540014917063,-0.026514570657280332,-0.07667329832357961,-0.04108147045253511,-0.04074285358098386,-0.028719044331962654,-0.024607792894984205,-0.05012897310068562,-0.04216438961787719,0.020944868413037356,-0.06398013645539925,-0.040218818749142994,-0.056806147383087875,-0.05783164857414877,-0.06679934677765109,-0.06679934677765109,0.02960553574560165,0.014128574352418422,0.007786548105635535,0.021051145853013438,-0.0528245343466041,-0.05562114393750259,-0.06430726509447741,-0.06673881638968561
Earnings Release Date,0.028277530400135045,0.05044322810488377,0.07282394503887443,0.053526615428929954,0.055979142783600375,0.06074555672653751,0.052579618465393795,0.011737513091798803,0.05404215244280074,0.06247599977443878,0.15649065763870823,0.15198962964706703,0.06110482277651845,0.03544794151346114,0.1620566694751413,0.1614994017284583,0.15949126797052324,0.06336768041494911,0.15065138585470256,0.16550058266184592,0.05613923708123529,0.1379578326654137,0.057627092152904257,0.06852785014973821,0.15326613699410133,0.1569649336171067,0.09190337224967389,0.15847047634837472,0.1601553148459216,0.15449734973680912,0.10113539338490253,0.12415737971808473,0.16061101791889684,0.09197324310544956,0.0642995488211756,0.16763433041145884,0.16101247718723768,0.17452001565014863,0.1590750853112134,0.055190033472497964,0.06066377133689416,0.03234049418760111,0.060977754767468216,0.038505327794054,0.06148174649388218,0.05510951944767179,0.0786492826869301,0.08690493198786632,0.06585025670407736,0.05237061749203657,0.041064244363362576,0.07776709350015676,0.09206763738167816,0.07122713932046847,0.08420764195425129,0.1589434833321659,0.1560311424511296,0.05200265514953507,0.03407577998933494,0.17031651384405183,0.17542561961120956,0.08926931567334262,0.09063994408425957,0.11625466855987274,0.11886517158607023
Number of Shareholders,0.07629999591448912,0.1189317272852778,0.1034955746743668,0.07710917708584776,0.05877178093803474,0.013689736161693658,-0.011469232654507272,0.06115881098539068,0.08294412573599416,-0.020436771198891403,-0.03935036067366291,-0.004554881082753148,0.008230112297594917,0.0008718302462055803,0.0035224704355879973,0.006168650071077017,-0.015523274916610487,-0.01777922718251631,-0.01992729653519833,-0.016601901959964197,0.09523158723166507,-0.017329318249234647,0.02618230092694278,0.036894043542835216,-0.014137232374685489,-0.0022340510263891525,0.024787785892484596,-0.011418696619578703,-0.007415883527309151,-0.02129698633507071,0.02707750166324767,0.01932455503549414,0.002169613582169729,0.019200569149363276,0.08016940995493106,0.00644418338660202,-0.0033761918854056513,0.007577588767045958,-0.001060765004866238,0.055428528358528587,0.07797381721050316,0.07507379197919557,0.0761761583697045,0.00911956972949483,0.08216430381585797,0.1781220741477342,0.01936051136660471,-0.004331428338488862,0.11738340539470256,0.06614157735845591,-0.02529150830223651,-0.005596917541123018,0.009428223804352164,0.021589514923162027,0.011867374662674998,0.042679265551787304,0.0681487316147093,-0.0074108642179279505,-0.008211776302172392,0.1036809076531166,0.05479372327554846,-0.0059125504727998365,0.021148881671497456,-0.03528346532186329,-0.017719355195014476
